0.55,0.148875,0.1,1,0,0,0
0.55,0.14775,0.1,1,0,0,0
0.55,0.146625,0.1,1,0,0,0
0.55,0.1455,0.1,1,0,0,0
0.55,0.144375,0.1,1,0,0,0
0.55,0.14325,0.1,1,0,0,0
0.55,0.142125,0.1,1,0,0,0
0.55,0.141,0.1,1,0,0,0
0.55,0.139875,0.1,1,0,0,0
0.55,0.13875,0.1,1,0,0,0
0.55,0.137625,0.1,1,0,0,0
0.55,0.1365,0.1,1,0,0,0
0.55,0.135375,0.1,1,0,0,0
0.55,0.13425,0.1,1,0,0,0
0.55,0.133125,0.1,1,0,0,0
0.55,0.132,0.1,1,0,0,0
0.55,0.130875,0.1,1,0,0,0
0.55,0.12975,0.1,1,0,0,0
0.55,0.128625,0.1,1,0,0,0
0.55,0.1275,0.1,1,0,0,0
0.55,0.126375,0.1,1,0,0,0
0.55,0.12525,0.1,1,0,0,0
0.55,0.124125,0.1,1,0,0,0
0.55,0.123,0.1,1,0,0,0
0.55,0.121875,0.1,1,0,0,0
0.55,0.12075,0.1,1,0,0,0
0.55,0.119625,0.1,1,0,0,0
0.55,0.1185,0.1,1,0,0,0
0.55,0.117375,0.1,1,0,0,0
0.55,0.11625,0.1,1,0,0,0
0.55,0.115125,0.1,1,0,0,0
0.55,0.114,0.1,1,0,0,0
0.55,0.112875,0.1,1,0,0,0
0.55,0.11175,0.1,1,0,0,0
0.55,0.110625,0.1,1,0,0,0
0.55,0.1095,0.1,1,0,0,0
0.55,0.108375,0.1,1,0,0,0
0.55,0.10725,0.1,1,0,0,0
0.55,0.106125,0.1,1,0,0,0
0.55,0.105,0.1,1,0,0,0
0.55,0.103875,0.1,1,0,0,0
0.55,0.10275,0.1,1,0,0,0
0.55,0.101625,0.1,1,0,0,0
0.55,0.1005,0.1,1,0,0,0
0.55,0.099375,0.1,1,0,0,0
0.55,0.09825,0.1,1,0,0,0
0.55,0.097125,0.1,1,0,0,0
0.55,0.096,0.1,1,0,0,0
0.55,0.094875,0.1,1,0,0,0
0.55,0.09375,0.1,1,0,0,0
0.55,0.092625,0.1,1,0,0,0
0.55,0.0915,0.1,1,0,0,0
0.55,0.090375,0.1,1,0,0,0
0.55,0.08925,0.1,1,0,0,0
